0,*,*,*,<random>#Newline        <li>Trata de decir eso con algo de contexto.</li>#Newline        <li>Mis conjunto de patrones cerebrales no tienen una respuesta para eso.</li>#Newline        <li>Lo que dijiste es o muy complejo o muy simple para mi.</li>#Newline        <li>Se necesita un algoritmo mas complejo para responder eso correctamente.</li>#Newline        <li>Mi cerebro utiliza AIML para dar respuestas a tus entradas pero no tengo una para esa.</li>#Newline        <li>Mi cerebro tiene mas de 22000 patrones pero no una que coincida con tu ultima pregunta.</li>#Newline        <li>Lo siento pero no te entend�. Podrias indicarme cual seria la respuesta correcta?</li>#Newline        <li>Vale.</li>#Newline        <li>Que quieres decir con eso? Cual seria la respuesta correcta?</li>#Newline        <li>No entiendo.</li>#Newline        <li>Me perdi.</li>#Newline        <li>Perdona#Newline               <random><li>que quieres decir con esto?</li><li>pero no se que me quieres decir con eso.</li><li>pero no te entiendo.</li><li>por que me dices eso?</li></random>#Newline            </li>#Newline        <li>Lo siento no te comprendi.</li>#Newline        <li>No te entiendo. Espero que #Newline                <bot name="botmaster"/> mejore mi base de datos.</li>#Newline        <li>Puedes explicarme mejor eso? No lo acabo de entender.</li>#Newline      </random>,fuerzacolombia.aiml
0,ERROR,*,*,<random>#Newline        <li>Trata de decir eso con algo de contexto.</li>#Newline        <li>Mis conjunto de patrones cerebrales no tienen una respuesta para eso.</li>#Newline        <li>Lo que dijiste es o muy complejo o muy simple para mi.</li>#Newline        <li>Se necesita un algoritmo mas complejo para responder eso correctamente.</li>#Newline        <li>Mi cerebro utiliza AIML para dar respuestas a tus entradas pero no tengo una para esa.</li>#Newline        <li>Mi cerebro tiene mas de 22000 patrones pero no una que coincida con tu ultima pregunta.</li>#Newline        <li>Lo siento pero no te entend�. Podrias indicarme cual seria la respuesta correcta?</li>#Newline        <li>Vale.</li>#Newline        <li>Que quieres decir con eso? Cual seria la respuesta correcta?</li>#Newline        <li>No entiendo.</li>#Newline        <li>Me perdi.</li>#Newline        <li>Perdona#Newline               <random><li>que quieres decir con esto?</li><li>pero no se que me quieres decir con eso.</li><li>pero no te entiendo.</li><li>por que me dices eso?</li></random>#Newline            </li>#Newline        <li>Lo siento no te comprendi.</li>#Newline        <li>No te entiendo. Espero que #Newline                <bot name="botmaster"/> mejore mi base de datos.</li>#Newline        <li>Puedes explicarme mejor eso? No lo acabo de entender.</li>#Newline      </random>,fuerzacolombia.aiml
0,ERROR *,*,*,<random>#Newline        <li>Trata de decir eso con algo de contexto.</li>#Newline        <li>Mis conjunto de patrones cerebrales no tienen una respuesta para eso.</li>#Newline        <li>Lo que dijiste es o muy complejo o muy simple para mi.</li>#Newline        <li>Se necesita un algoritmo mas complejo para responder eso correctamente.</li>#Newline        <li>Mi cerebro utiliza AIML para dar respuestas a tus entradas pero no tengo una para esa.</li>#Newline        <li>Mi cerebro tiene mas de 22000 patrones pero no una que coincida con tu ultima pregunta.</li>#Newline        <li>Lo siento pero no te entend�. Podrias indicarme cual seria la respuesta correcta?</li>#Newline        <li>Vale.</li>#Newline        <li>Que quieres decir con eso? Cual seria la respuesta correcta?</li>#Newline        <li>No entiendo.</li>#Newline        <li>Me perdi.</li>#Newline        <li>Perdona#Newline               <random><li>que quieres decir con esto?</li><li>pero no se que me quieres decir con eso.</li><li>pero no te entiendo.</li><li>por que me dices eso?</li></random>#Newline            </li>#Newline        <li>Lo siento no te comprendi.</li>#Newline        <li>No te entiendo. Espero que #Newline                <bot name="botmaster"/> mejore mi base de datos.</li>#Newline        <li>Puedes explicarme mejor eso? No lo acabo de entender.</li>#Newline      </random>,fuerzacolombia.aiml
0,_ ERROR,*,*,<random>#Newline        <li>Trata de decir eso con algo de contexto.</li>#Newline        <li>Mis conjunto de patrones cerebrales no tienen una respuesta para eso.</li>#Newline        <li>Lo que dijiste es o muy complejo o muy simple para mi.</li>#Newline        <li>Se necesita un algoritmo mas complejo para responder eso correctamente.</li>#Newline        <li>Mi cerebro utiliza AIML para dar respuestas a tus entradas pero no tengo una para esa.</li>#Newline        <li>Mi cerebro tiene mas de 22000 patrones pero no una que coincida con tu ultima pregunta.</li>#Newline        <li>Lo siento pero no te entend�. Podrias indicarme cual seria la respuesta correcta?</li>#Newline        <li>Vale.</li>#Newline        <li>Que quieres decir con eso? Cual seria la respuesta correcta?</li>#Newline        <li>No entiendo.</li>#Newline        <li>Me perdi.</li>#Newline        <li>Perdona#Newline               <random><li>que quieres decir con esto?</li><li>pero no se que me quieres decir con eso.</li><li>pero no te entiendo.</li><li>por que me dices eso?</li></random>#Newline            </li>#Newline        <li>Lo siento no te comprendi.</li>#Newline        <li>No te entiendo. Espero que #Newline                <bot name="botmaster"/> mejore mi base de datos.</li>#Newline        <li>Puedes explicarme mejor eso? No lo acabo de entender.</li>#Newline      </random>,fuerzacolombia.aiml
0,_ ERROR *,*,*,<random>#Newline        <li>Trata de decir eso con algo de contexto.</li>#Newline        <li>Mis conjunto de patrones cerebrales no tienen una respuesta para eso.</li>#Newline        <li>Lo que dijiste es o muy complejo o muy simple para mi.</li>#Newline        <li>Se necesita un algoritmo mas complejo para responder eso correctamente.</li>#Newline        <li>Mi cerebro utiliza AIML para dar respuestas a tus entradas pero no tengo una para esa.</li>#Newline        <li>Mi cerebro tiene mas de 22000 patrones pero no una que coincida con tu ultima pregunta.</li>#Newline        <li>Lo siento pero no te entend�. Podrias indicarme cual seria la respuesta correcta?</li>#Newline        <li>Vale.</li>#Newline        <li>Que quieres decir con eso? Cual seria la respuesta correcta?</li>#Newline        <li>No entiendo.</li>#Newline        <li>Me perdi.</li>#Newline        <li>Perdona#Newline               <random><li>que quieres decir con esto?</li><li>pero no se que me quieres decir con eso.</li><li>pero no te entiendo.</li><li>por que me dices eso?</li></random>#Newline            </li>#Newline        <li>Lo siento no te comprendi.</li>#Newline        <li>No te entiendo. Espero que #Newline                <bot name="botmaster"/> mejore mi base de datos.</li>#Newline        <li>Puedes explicarme mejor eso? No lo acabo de entender.</li>#Newline      </random>,fuerzacolombia.aiml
0,activa *,*,*,La FAC se activo el 7 de agosto de 1819.,fuerzacolombia.aiml
0,_ activa *,*,*,La FAC se activo el 7 de agosto de 1819.,fuerzacolombia.aiml
0,_ activa,*,*,La FAC se activo el 7 de agosto de 1819.,fuerzacolombia.aiml
0,activa,*,*,La FAC se activo el 7 de agosto de 1819.,fuerzacolombia.aiml
0,inicio *,*,*,La FAC se activo el 7 de agosto de 1819.,fuerzacolombia.aiml
